Date;Service;Departure station;Arrival station;Average journey time;Number of scheduled trains;Number of cancelled trains;Cancellation comments;Number of trains delayed at departure;Average delay of late trains at departure;Average delay of all trains at departure;Departure delay comments;Number of trains delayed at arrival;Average delay of late trains at arrival;Average delay of all trains at arrival;Arrival delay comments;Number of trains delayed > 15min;Average delay of trains > 15min (if competing with flights);Number of trains delayed > 30min;Number of trains delayed > 60min;Pct delay due to external causes;Pct delay due to infrastructure;Pct delay due to traffic management;Pct delay due to rolling stock;Pct delay due to station management and equipment reuse;Pct delay due to passenger handling (crowding, disabled persons, connections)
2018-01;National;BORDEAUX ST JEAN;PARIS VAUGIRARD;144.0;62.0;0.0;None;15.0;22.39444444;5.397580645;None;9.0;45.39259259;58.47323134889636;None;0.0;6.180913978;0.0;0.0;11.11111111;0.0;22.22222222;55.55555556;0.0;0.0
2018-01;National;PARIS VAUGIRARD;BORDEAUX ST JEAN;0.0;63.0;1.0;None;12.0;22.31805556;3.89327957;None;0.0;44.55;3.429569892;None;4.0;3.429569892;3.0;1.0;218.89587774190275;218.65088787857883;0.0;40.0;0.0;0.0
2018-01;National;PARIS VAUGIRARD;RENNES;122.0;31.0;0.0;None;8.0;10.56458333;2.575268817;None;2.0;25.5;1.774193548;None;2.0;1.774193548;1.0;0.0;0.0;0.0;0.0;0.0;50.0;0.0
2018-01;National;None;PARIS LYON;188.0;402.0;0.0;None;117.0;6.625641026;30.62165761769024;None;37.0;35.97432432;4.417205638;None;37.0;4.417205638;19.0;7.0;42.85714286;22.85714286;8.571428571;190.4200842324105;0.0;2.857142857
2018-01;National;LE CREUSOT MONTCEAU MONTCHANIN;PARIS LYON;81.0;224.0;1.0;None;127.0;9.929527559;5.652989537;None;45.0;21.40037037;3.624588939;None;260.39253670473084;3.624588939;9.0;2.0;26.19047619;16.66666667;30.95238095;16.66666667;9.523809524;0.0
2018-01;National;LYON PART DIEU;PARIS LYON;120.0;659.0;0.0;None;384.0;6.344574653;3.823424797;None;365.28344208809136;26.8054902;4.030614837;None;53.0;4.030614837;20.0;6.0;26.66666667;24.0;26.66666667;17.33333333;5.333333333;0.0
2018-01;National;MARNE LA VALLEE;LYON PART DIEU;109.0;335.0;9.0;None;212.0;12.49591195;8.241411043;None;59.0;45.52118644;8.487218814;None;43.0;8.487218814;29.0;17.0;31.25;31.25;12.5;18.75;6.25;0.0
2018-01;National;MARSEILLE ST CHARLES;MARNE LA VALLEE;214.0;312.0;2.0;None;77.0;10.71558442;2.581774194;None;46.0;43.54166667;6.862311828;None;46.0;6.862311828;27.0;12.0;19.51219512;34.14634146;12.19512195;26.82926829;2.43902439;4.87804878
2018-01;National;MARSEILLE ST CHARLES;PARIS LYON;202.0;431.0;0.0;None;85.0;8.292352941;1.546017015;None;40.0;35.71166667;4.270301624;None;40.0;4.270301624;19.0;8.0;39.47368421;21.05263158;0.0;26.31578947;0.0;2.631578947
2018-01;National;MARSEILLE ST CHARLES;LYON PART DIEU;106.0;557.0;7.0;None;133.0;6.978195489;1.706333333;None;60.0;28.92;5.195333333;None;40.0;5.195333333;19.0;19.0;23.07692308;23.07692308;19.23076923;23.07692308;3.846153846;75.91572970554272
2018-01;National;PARIS LYON;None;186.0;424.0;0.0;None;872.2920065252855;10.28435374;0.906839623;None;47.0;36.9464539;4.340880503;None;44.0;4.340880503;21.0;21.0;33.33333333;37.77777778;11.11111111;17.77777778;0.0;0.0
2018-01;National;PARIS LYON;ANNECY;225.0;199.0;1.0;None;29.0;13.08390805;1.746632997;None;21.0;41.0952381;7.090909091;None;21.0;7.090909091;10.0;5.0;19.04761905;33.33333333;19.04761905;28.57142857;0.0;0.0
2018-01;National;PARIS LYON;NICE VILLE;349.0;196.0;2.0;None;24.0;14.0125;1.394415808;None;25.0;48.57733333;7.979810997;None;25.0;7.979810997;15.0;7.0;60.86956522;218.65088787857883;0.0;13.04347826;4.347826087;0.0
2018-01;National;PARIS LYON;SAINT ETIENNE CHATEAUCREUX;168.0;112.0;94.94596247960848;None;13.0;9.105128205;0.653422619;None;365.28344208809136;25.95952381;5.868154762;None;0.0;5.868154762;0.0;0.0;16.66666667;38.88888889;22.22222222;16.66666667;5.555555556;0.0
2018-01;National;PARIS LYON;None;239.0;221.0;2.0;None;27.0;13.03888889;1.269254186;None;30.0;41.18388889;7.635159817;None;30.0;0.0;18.0;4.0;39.28571429;0.0;7.142857143;10.71428571;3.571428571;3.571428571
2018-01;International;PARIS LYON;GENEVE;194.0;207.0;94.94596247960848;None;28.0;5.82202381;0.504347826;None;35.0;46.34809524;7.602495974;None;35.0;7.602495974;26.0;7.0;58.06451613;25.80645161;9.677419355;3.225806452;3.225806452;0.0
2018-02;National;TOURCOING;BORDEAUX ST JEAN;286.0;28.0;0.0;None;5.0;4.8;0.857142857;None;6.0;64.13611111;15.09702381;None;6.0;15.09702381;4.0;3.0;25.0;0.0;25.0;25.0;25.0;0.0
2018-02;National;TOURCOING;MARSEILLE ST CHARLES;309.0;28.0;1.0;None;2.0;26.0;1.925925926;None;6.0;25.43055556;6.322222222;None;6.0;6.322222222;1.0;0.0;0.0;40.0;60.0;0.0;0.0;0.0
2018-02;National;BESANCON FRANCHE COMTE TGV;PARIS LYON;131.0;186.0;2.0;None;33.0;118.28872062060988;0.421557971;None;12.0;20.83055556;1.17173913;None;6.0;1.17173913;4.0;0.0;41.66666667;25.0;8.333333333;16.66666667;8.333333333;0.0
2018-02;National;GRENOBLE;PARIS LYON;0.0;227.0;0.0;None;872.2920065252855;13.24;0.0;None;35.0;28.08666667;6.905873715;None;41.0;6.905873715;18.0;2.0;22.58064516;22.58064516;32.25806452;22.58064516;0.0;0.0
2018-02;National;LE CREUSOT MONTCEAU MONTCHANIN;PARIS LYON;81.0;199.0;0.0;None;124.0;6.552284946;4.076214405;None;39.0;17.09401709;0.0;None;12.0;2.841122278;2.0;0.0;20.0;17.14285714;25.71428571;20.0;11.42857143;5.714285714
2018-02;National;MARNE LA VALLEE;LYON PART DIEU;109.0;333.0;4.0;None;249.0;12.695917;9.704559271;None;70.0;32.78619048;0.0;None;49.0;7.996605876;21.0;7.0;32.75862069;17.24137931;13.79310345;29.31034483;3.448275862;3.448275862
2018-02;National;MARSEILLE ST CHARLES;MARNE LA VALLEE;214.0;282.0;3.0;None;68.0;12.59166667;2.952747909;None;52.0;42.76602564;9.092353644;None;52.0;9.092353644;0.0;0.0;26.92307692;28.84615385;19.23076923;23.07692308;0.0;75.91572970554272
2018-02;National;NIMES;PARIS LYON;176.0;318.0;0.0;None;183.0;8.001275046;4.686268344;None;71.0;0.0;6.626310273;None;53.0;6.626310273;25.0;4.0;36.66666667;0.0;5.0;16.66666667;0.0;1.666666667
2018-02;National;PARIS LYON;BELLEGARDE (AIN);161.0;2681.206158238173;0.0;None;24.0;6.798611111;0.493460925;None;32.0;20.18020833;0.0;None;16.0;5.201674641;4.0;1.0;19.35483871;22.58064516;45.16129032;0.0;3.225806452;0.0
2018-02;National;PARIS LYON;CHAMBERY CHALLES LES EAUX;193.0;294.0;0.0;None;51.0;12.19901961;1.855725624;None;42.0;345.3266769288485;4.786451247;None;31.0;4.786451247;18.0;2.0;20.0;27.5;20.0;27.5;2.5;2.5
2018-02;National;PARIS LYON;GRENOBLE;180.0;246.0;0.0;None;40.0;13.84375;1.96097561;None;33.0;25.81818182;6.266260163;None;31.0;6.266260163;14.0;2.0;31.25;0.0;28.125;25.0;0.0;0.0
2018-02;National;PARIS LYON;LYON PART DIEU;119.0;583.0;1.0;None;62.0;0.0;0.640263459;None;59.0;24.07683616;2.48382016;None;43.0;2.48382016;13.0;0.0;21.05263158;21.05263158;14.03508772;40.35087719;0.0;0.0
2018-02;National;PARIS LYON;MARSEILLE ST CHARLES;201.0;441.0;4.0;None;53.0;0.0;1.468154081;None;50.0;31.55166667;5.576659039;None;50.0;5.576659039;15.0;5.0;29.16666667;0.0;198.7610364132147;33.33333333;72.0439601026586;0.0
2018-02;National;PARIS LYON;VALENCE ALIXAN TGV;130.0;292.0;1.0;None;43.0;16.65658915;2.161798396;None;50.0;25.06566667;5.123081329;None;31.0;5.123081329;13.0;3.0;16.66666667;18.75;20.83333333;41.66666667;2.083333333;0.0
2018-02;National;None;PARIS LYON;241.0;247.0;2.0;None;90.0;7.988518519;3.096054422;None;33.0;34.42272727;5.748027211;None;33.0;5.748027211;16.0;2.0;30.3030303;39.39393939;15.15151515;15.15151515;0.0;0.0
2018-02;National;MARSEILLE ST CHARLES;LILLE;309.0;167.0;2.0;None;872.2920065252855;9.29954955;0.0;None;50.0;35.56533333;12.93;None;50.0;12.93;25.0;0.0;44.0;26.0;20.0;8.0;0.0;2.0
2018-02;National;BORDEAUX ST JEAN;TOURCOING;0.0;28.0;0.0;None;15.0;12.36888889;6.639880952;None;10.0;82.2;31.21428571;None;10.0;31.21428571;5.0;4.0;16.66666667;0.0;66.66666667;16.66666667;0.0;0.0
2018-02;National;RENNES;PARIS VAUGIRARD;0.0;27.0;0.0;None;6.0;7.333333333;1.62962963;None;5.0;60.14666667;12.80432099;None;5.0;12.80432099;5.0;3.0;0.0;25.0;25.0;0.0;0.0;0.0
2018-02;National;LYON PART DIEU;PARIS LYON;120.0;604.0;5.0;None;872.2920065252855;4.884453405;3.132609905;None;81.0;23.11440329;3.63049527;None;46.0;0.0;14.0;2.0;21.62162162;22.97297297;21.62162162;24.32432432;8.108108108;1.351351351
2018-02;National;LYON PART DIEU;MONTPELLIER;112.0;286.0;6.0;None;173.0;8.115799615;5.103333333;None;40.0;22.09958333;3.364702381;None;16.0;3.364702381;8.0;3.0;36.84210526;18.42105263;23.68421053;13.15789474;5.263157895;0.0
2018-02;National;MACON LOCHE;PARIS LYON;99.0;205.0;0.0;None;157.0;10.92781316;8.395121951;None;60.0;21.08194444;6.982764228;None;47.0;6.982764228;9.0;0.0;11.36363636;25.0;45.45454545;0.0;0.0;0.0
2018-02;National;MONTPELLIER;PARIS LYON;1702.5938009787928;0.0;0.0;None;163.0;8.507157464;4.484490011;None;0.0;34.94166667;6.593953733;None;52.0;6.593953733;25.0;4.0;40.90909091;40.90909091;2.272727273;13.63636364;0.0;2.272727273
2018-02;National;PARIS LYON;PERPIGNAN;308.0;136.0;1.0;None;26.0;17.96794872;3.108148148;None;24.0;40.83194444;8.791358025;None;24.0;8.791358025;13.0;4.0;30.43478261;8.695652174;30.43478261;30.43478261;0.0;0.0
2018-02;International;MARSEILLE ST CHARLES;MADRID;464.0;27.0;0.0;None;6.0;7.763888889;1.92962963;None;4.0;23.75;0.814814815;None;4.0;0.814814815;1.0;0.0;66.66666667;0.0;33.33333333;0.0;0.0;0.0
2018-02;International;PARIS LYON;LAUSANNE;1702.5938009787928;135.0;0.0;None;15.0;14.22666667;1.25654321;None;11.0;345.3266769288485;5.202469136;None;11.0;5.202469136;0.0;0.0;50.0;10.0;0.0;40.0;0.0;0.0
2018-02;National;PARIS EST;NANCY;94.0;268.0;4.0;None;70.0;13.82428571;3.643055556;None;38.0;25.52280702;6.342866162;None;44.0;6.342866162;44.0;4.0;61.29032258;0.0;9.677419355;25.80645161;3.225806452;0.0
2018-02;National;DOUAI;PARIS NORD;77.0;193.0;6.0;None;51.0;6.712418301;0.0;None;56.0;16.52529762;58.47323134889636;None;15.0;0.0;4.0;3.0;37.25490196;11.76470588;31.37254902;13.7254902;5.882352941;0.0
2018-02;National;PARIS NORD;DOUAI;74.0;191.0;94.94596247960848;None;56.0;14.51815476;4.330645161;None;42.0;30.33531746;6.528763441;None;25.0;6.528763441;12.0;12.0;47.61904762;7.142857143;23.80952381;21.42857143;0.0;0.0
2018-02;National;BORDEAUX ST JEAN;PARIS VAUGIRARD;144.0;55.0;0.0;None;18.0;21.78240741;7.181515152;None;0.0;63.57777778;13.79181818;None;10.0;13.79181818;10.0;6.0;20.0;40.0;10.0;30.0;0.0;0.0
2018-02;National;PARIS VAUGIRARD;BORDEAUX ST JEAN;164.0;54.0;1.0;None;10.0;30.16166667;5.247798742;None;11.0;49.21363636;10.19308176;None;10.0;10.19308176;0.0;0.0;50.0;0.0;0.0;40.0;0.0;0.0
2018-02;National;DIJON VILLE;PARIS LYON;99.0;2681.206158238173;94.94596247960848;None;872.2920065252855;7.687424242;4.247338247;None;30.0;35.65166667;3.157411957;None;25.0;3.157411957;16.0;8.0;34.48275862;20.68965517;13.79310345;20.68965517;10.34482759;0.0
2018-02;National;MARNE LA VALLEE;MARSEILLE ST CHARLES;216.0;301.0;3.0;None;197.0;12.95456853;8.679306488;None;365.28344208809136;37.71243781;10.72225951;None;67.0;10.72225951;24.0;9.0;28.33333333;13.33333333;21.66666667;26.66666667;6.666666667;3.333333333
2018-02;National;PARIS LYON;ANNECY;227.0;183.0;0.0;None;34.0;0.0;2.186247723;None;0.0;42.7;9.5;None;30.0;9.5;16.0;3.0;24.13793103;17.24137931;10.34482759;41.37931034;3.448275862;3.448275862
2018-02;National;PARIS LYON;MONTPELLIER;209.0;269.0;1.0;None;43.0;0.0;0.0;None;34.0;34.56617647;4.1664801;None;34.0;4.1664801;19.0;19.0;36.36363636;21.21212121;12.12121212;0.0;0.0;0.0
2018-02;National;PARIS LYON;MULHOUSE VILLE;168.0;2681.206158238173;2.0;None;38.0;12.59298246;1.547820513;None;27.0;27.67716049;4.155641026;None;16.0;0.0;5.0;2.0;23.07692308;11.53846154;0.0;30.76923077;0.0;75.91572970554272
2018-02;National;PARIS LYON;SAINT ETIENNE CHATEAUCREUX;168.0;102.0;0.0;None;12.0;0.0;0.0;None;0.0;22.35144928;6.277227723;None;15.0;6.277227723;5.0;1.0;34.7826087;13.04347826;17.39130435;0.0;8.695652174;0.0
2018-02;National;PARIS LYON;None;239.0;200.0;5.0;None;0.0;19.396;2.175042735;None;42.0;35.63611111;12.39162393;None;42.0;12.39162393;16.0;3.0;0.0;23.07692308;33.33333333;190.4200842324105;2.564102564;2.564102564
2018-02;National;SAINT ETIENNE CHATEAUCREUX;PARIS LYON;168.0;101.0;2.0;None;9.0;5.587037037;0.494444444;None;14.0;17.43214286;3.110942761;None;6.0;3.110942761;2.0;0.0;18.18181818;18.18181818;9.090909091;45.45454545;9.090909091;0.0
2018-02;National;VALENCE ALIXAN TGV;PARIS LYON;132.0;263.0;0.0;None;154.0;10.20930736;5.996324461;None;60.0;345.3266769288485;6.725158428;None;43.0;6.725158428;21.0;4.0;34.0;40.0;6.0;20.0;0.0;0.0
2018-02;International;GENEVE;PARIS LYON;194.0;208.0;0.0;None;147.0;2.421655329;1.930608974;None;15.0;0.0;58.47323134889636;None;15.0;4.427323718;8.0;2.0;0.0;40.0;0.0;13.33333333;13.33333333;0.0
2018-02;International;PARIS LYON;GENEVE;194.0;188.0;0.0;None;20.0;7.830833333;0.545656028;None;10.0;0.0;0.0;None;260.39253670473084;0.811524823;3.0;1.0;33.33333333;55.55555556;198.7610364132147;0.0;0.0;0.0
2018-02;National;DUNKERQUE;PARIS NORD;116.0;228.0;94.94596247960848;None;16.0;5.8125;0.419431988;None;37.0;28.46486486;6.785127055;None;23.0;6.785127055;9.0;4.0;0.0;12.5;12.5;0.0;3.125;3.125
2018-02;National;LYON PART DIEU;LILLE;192.0;265.0;2.0;None;208.0;10.98573718;8.77103929;None;85.0;34.69823529;13.42636248;None;84.0;13.42636248;42.0;6.0;45.33333333;18.66666667;18.66666667;14.66666667;1.333333333;1.333333333
2018-02;National;PARIS NORD;ARRAS;55.0;295.0;19.0;None;82.0;14.10203252;4.212862319;None;74.0;24.62342342;7.475603865;None;36.0;7.475603865;17.0;0.0;50.0;7.142857143;198.7610364132147;21.42857143;2.857142857;0.0
2018-02;National;PARIS NORD;DUNKERQUE;120.0;256.0;13.0;None;81.0;14.64300412;4.863854595;None;48.0;38.5;8.205761317;None;39.0;8.205761317;25.0;0.0;50.0;14.58333333;6.25;27.08333333;2.083333333;0.0
2018-02;National;PARIS VAUGIRARD;RENNES;122.0;27.0;0.0;None;0.0;2.476666667;0.211111111;None;1.0;58.0;2.666666667;None;0.0;2.666666667;0.0;0.0;100.0;0.0;198.7610364132147;0.0;0.0;0.0
2018-02;National;BELLEGARDE (AIN);PARIS LYON;162.0;0.0;94.94596247960848;None;101.0;6.448019802;2.841773963;None;30.0;33.89944444;5.082546495;None;20.0;5.082546495;0.0;0.0;25.0;28.57142857;25.0;10.71428571;7.142857143;3.571428571
2018-02;National;LYON PART DIEU;MARNE LA VALLEE;108.0;0.0;2.0;None;214.0;12.0423676;9.661028501;None;74.0;31.23400901;9.88692689;None;59.0;9.88692689;33.0;5.0;25.3968254;25.3968254;0.0;22.22222222;0.0;1.587301587
2018-02;National;MARSEILLE ST CHARLES;LYON PART DIEU;106.0;492.0;4.0;None;128.0;10.49557292;2.756796448;None;89.0;27.55561798;7.563217213;None;55.0;7.563217213;24.0;10.0;20.98765432;25.92592593;30.86419753;20.98765432;0.0;1.234567901
2018-02;National;NICE VILLE;PARIS LYON;346.0;0.0;94.94596247960848;None;61.0;5.689344262;2.036705202;None;22.0;32.43333333;5.02283237;None;22.0;5.02283237;11.0;1.0;18.18181818;50.0;22.72727273;9.090909091;0.0;0.0
2018-02;National;PARIS LYON;None;186.0;398.0;3.0;None;47.0;14.41276596;1.397974684;None;48.0;31.23715278;5.201392405;None;40.0;5.201392405;0.0;0.0;0.0;20.0;24.44444444;28.88888889;0.0;0.0
2018-02;National;PARIS LYON;BESANCON FRANCHE COMTE TGV;128.0;181.0;2.0;None;25.0;12.97066667;1.489385475;None;14.0;29.025;3.660800745;None;9.0;3.660800745;4.0;1.0;16.66666667;0.0;8.333333333;66.66666667;8.333333333;0.0
2018-02;International;PARIS EST;FRANCFORT;226.0;120.0;3.0;None;26.0;16.44551282;3.665669516;None;33.0;39.91414141;15.23504274;None;33.0;0.0;33.0;6.0;50.0;6.25;18.75;18.75;3.125;3.125
2018-02;International;PARIS LYON;ZURICH;243.0;135.0;0.0;None;22.0;12.26818182;1.71617284;None;15.0;0.0;5.693580247;None;0.0;5.693580247;0.0;0.0;20.0;26.66666667;26.66666667;26.66666667;72.0439601026586;0.0
2018-02;International;ZURICH;PARIS LYON;177.0;108.0;0.0;None;72.0;4.597222222;3.064814815;None;5.0;40.79333333;2.087808642;None;0.0;2.087808642;0.0;0.0;20.0;0.0;40.0;40.0;0.0;0.0
2018-02;National;METZ;PARIS EST;85.0;275.0;2.0;None;124.0;9.513709677;4.350976801;None;113.0;19.01386431;8.521001221;None;45.0;8.521001221;28.0;2.0;44.79166667;8.333333333;13.54166667;18.75;10.41666667;4.166666667
2018-02;National;LILLE;LYON PART DIEU;189.0;2681.206158238173;0.0;None;142.0;8.862441315;4.635212121;None;44.0;32.95681818;6.876848485;None;42.0;346.4742866898222;0.0;0.0;39.47368421;15.78947368;0.0;23.68421053;5.263157895;0.0
2018-02;National;PARIS NORD;LILLE;68.0;570.0;16.0;None;178.0;15.05702247;4.851233454;None;168.0;28.45922619;9.378309266;None;88.0;9.361411411;47.0;19.0;48.7654321;9.259259259;15.43209877;22.22222222;3.703703704;0.0
2018-02;National;MARSEILLE ST CHARLES;TOURCOING;302.0;28.0;0.0;None;10.0;118.28872062060988;1.929012346;None;4.0;51.5;9.555555556;None;4.0;9.555555556;3.0;1.0;0.0;100.0;0.0;0.0;0.0;0.0
2018-02;National;AVIGNON TGV;PARIS LYON;159.0;0.0;2.0;None;0.0;118.28872062060988;2.756596491;None;91.0;24.94157509;5.520210526;None;57.0;5.520210526;26.0;3.0;0.0;0.0;19.78021978;13.18681319;2.197802198;1.098901099
2018-02;National;LYON PART DIEU;MARSEILLE ST CHARLES;107.0;498.0;3.0;None;268.0;14.70951493;30.62165761769024;None;134.0;33.18022388;10.24498316;None;107.0;10.24498316;107.0;0.0;39.66942149;11.57024793;20.66115702;18.18181818;5.785123967;4.132231405
2018-02;National;MARSEILLE ST CHARLES;PARIS LYON;202.0;388.0;0.0;None;90.0;0.0;1.685524055;None;43.0;33.46317829;5.427276632;None;43.0;346.4742866898222;19.0;3.0;37.20930233;39.53488372;2.325581395;190.4200842324105;2.325581395;0.0
2018-02;National;MONTPELLIER;LYON PART DIEU;112.0;259.0;1.0;None;110.0;9.671363636;4.248320413;None;365.28344208809136;345.3266769288485;10.74147287;None;50.0;10.74147287;24.0;0.0;32.75862069;22.4137931;24.13793103;15.51724138;5.172413793;75.91572970554272
2018-02;National;PARIS LYON;DIJON VILLE;99.0;430.0;2.0;None;58.0;13.92528736;1.577725857;None;19.0;39.77807018;2.527180685;None;12.0;2.527180685;8.0;4.0;0.0;5.263157895;198.7610364132147;52.63157895;0.0;0.0
2018-02;National;PARIS LYON;MACON LOCHE;95.0;205.0;0.0;None;32.0;13.15208333;1.866260163;None;30.0;23.73166667;4.487235772;None;21.0;4.487235772;6.0;0.0;18.51851852;11.11111111;25.92592593;37.03703704;3.703703704;3.703703704
2018-02;National;PARIS LYON;NICE VILLE;349.0;182.0;3.0;None;23.0;19.76884058;2.229329609;None;30.0;345.3266769288485;9.031564246;None;30.0;9.031564246;16.0;4.0;42.30769231;19.23076923;19.23076923;15.38461538;72.0439601026586;0.0
2018-02;National;PARIS LYON;NIMES;177.0;269.0;1.0;None;43.0;16.95581395;2.42300995;None;0.0;26.64245283;5.992537313;None;35.0;5.992537313;19.0;4.0;26.92307692;15.38461538;21.15384615;32.69230769;3.846153846;75.91572970554272
2018-02;International;FRANCFORT;PARIS EST;217.0;120.0;2.0;None;51.0;0.0;4.772316384;None;57.0;45.7245614;23.98728814;None;260.39253670473084;23.98728814;30.0;10.0;218.89587774190275;16.98113208;15.09433962;0.0;5.660377358;75.91572970554272
2018-02;International;LAUSANNE;PARIS LYON;220.0;128.0;0.0;None;105.0;118.28872062060988;3.317317708;None;11.0;0.0;4.809895833;None;11.0;4.809895833;0.0;0.0;218.89587774190275;27.27272727;18.18181818;9.090909091;9.090909091;0.0
2018-02;International;PARIS EST;STUTTGART;187.0;137.0;3.0;None;50.0;14.66033333;5.526741294;None;38.0;36.17192982;13.2960199;None;38.0;13.2960199;16.0;3.0;50.0;0.0;11.11111111;30.55555556;8.333333333;0.0
2018-02;International;PARIS LYON;BARCELONA;387.0;56.0;0.0;None;10.0;18.60666667;2.999702381;None;12.0;345.3266769288485;11.5;None;12.0;11.5;6.0;2.0;33.33333333;16.66666667;33.33333333;16.66666667;0.0;0.0
2018-03;National;PARIS MONTPARNASSE;ANGERS SAINT LAUD;1702.5938009787928;386.0;6.0;None;0.0;9.220833333;0.670438596;None;49.0;23.55;58.47323134889636;None;0.0;346.4742866898222;0.0;0.0;34.28571429;20.0;17.14285714;20.0;5.714285714;2.857142857
2018-03;National;BORDEAUX ST JEAN;PARIS MONTPARNASSE;141.0;878.0;35.0;None;303.0;10.59625963;3.69371293;None;135.0;28.64111111;6.19849743;None;88.0;6.19849743;38.0;0.0;31.19266055;32.11009174;8.256880734;22.01834862;4.587155963;1.834862385
2018-03;National;PARIS MONTPARNASSE;NANTES;124.0;512.0;13.0;None;61.0;8.246721311;0.691850367;None;50.0;26.419;3.593987976;None;29.0;3.593987976;11.0;4.0;32.55813953;0.0;0.0;20.93023256;2.325581395;0.0
2018-03;National;PARIS MONTPARNASSE;POITIERS;93.0;507.0;14.0;None;72.0;7.071990741;0.696450304;None;56.0;16.84613095;3.224036511;None;30.0;3.224036511;9.0;2.0;0.0;25.64102564;198.7610364132147;25.64102564;0.0;0.0
2018-03;National;TOURS;PARIS MONTPARNASSE;75.0;194.0;5.0;None;22.0;6.038636364;0.667901235;None;32.0;20.73697917;4.074162257;None;13.0;4.074162257;5.0;1.0;26.08695652;30.43478261;13.04347826;0.0;4.347826087;0.0
2018-03;National;VANNES;PARIS MONTPARNASSE;155.0;282.0;7.0;None;141.0;2.432624113;1.243636364;None;29.0;20.31724138;4.102181818;None;260.39253670473084;4.102181818;3.0;1.0;38.46153846;34.61538462;198.7610364132147;15.38461538;3.846153846;3.846153846
2018-03;National;LYON PART DIEU;RENNES;233.0;97.0;1.0;None;63.0;8.685185185;5.788368056;None;18.0;42.88888889;9.802083333;None;18.0;9.802083333;8.0;5.0;23.52941176;11.76470588;5.882352941;58.82352941;0.0;0.0
2018-03;National;DOUAI;PARIS NORD;77.0;212.0;8.0;None;0.0;4.628395062;0.841911765;None;63.0;17.11031746;6.294035948;None;13.0;6.294035948;6.0;3.0;3.773584906;39.62264151;47.16981132;3.773584906;5.660377358;0.0
2018-03;National;PARIS NORD;LILLE;67.0;637.0;25.0;None;135.0;16.28975309;3.58496732;None;130.0;24.38089744;5.750245098;None;54.0;346.4742866898222;26.0;9.0;21.42857143;22.22222222;25.3968254;23.01587302;7.142857143;0.793650794
2018-03;National;MARSEILLE ST CHARLES;LILLE;309.0;189.0;5.0;None;40.0;7.52125;1.660144928;None;38.0;37.93991228;0.0;None;38.0;10.44365942;18.0;9.0;18.91891892;218.65088787857883;18.91891892;37.83783784;8.108108108;0.0
2018-03;National;BORDEAUX ST JEAN;PARIS VAUGIRARD;144.0;60.0;0.0;None;11.0;9.259090909;1.698888889;None;4.0;66.22083333;3.420277778;None;3.0;3.420277778;2.0;2.0;0.0;50.0;50.0;0.0;0.0;0.0
2018-03;National;RENNES;PARIS VAUGIRARD;111.0;31.0;0.0;None;4.0;0.0;2.064516129;None;1.0;56.0;2.370967742;None;1.0;2.370967742;1.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0
2018-03;National;MARNE LA VALLEE;LYON PART DIEU;109.0;361.0;13.0;None;264.0;14.10656566;10.76532567;None;66.0;0.0;8.888122605;None;57.0;8.888122605;57.0;17.0;20.0;0.0;14.0;36.0;0.0;4.0
2018-03;National;ANNECY;PARIS LYON;1702.5938009787928;0.0;0.0;None;23.0;10.47826087;1.232142857;None;39.0;27.9534188;6.975340136;None;39.0;6.975340136;9.0;3.0;27.27272727;27.27272727;15.15151515;21.21212121;9.090909091;0.0
2018-03;National;PARIS LYON;CHAMBERY CHALLES LES EAUX;187.0;271.0;3.0;None;44.0;15.30909091;2.233955224;None;40.0;35.42041667;6.029228856;None;0.0;6.029228856;0.0;0.0;218.89587774190275;10.52631579;39.47368421;0.0;2.631578947;0.0
2018-03;National;CHAMBERY CHALLES LES EAUX;PARIS LYON;187.0;306.0;4.0;None;178.0;12.2414794;7.166501104;None;77.0;26.52337662;7.250220751;None;65.0;7.250220751;17.0;6.0;15.27777778;23.61111111;198.7610364132147;18.05555556;12.5;1.388888889
2018-03;National;PARIS LYON;DIJON VILLE;98.0;443.0;11.0;None;0.0;12.32619048;1.480169753;None;28.0;27.47797619;1.552430556;None;20.0;1.552430556;12.0;1.0;0.0;4.545454545;9.090909091;50.0;9.090909091;4.545454545
2018-03;National;DIJON VILLE;PARIS LYON;100.0;451.0;8.0;None;262.0;0.0;5.545221971;None;45.0;0.0;3.589917231;None;33.0;3.589917231;18.0;8.0;38.63636364;15.90909091;22.72727273;18.18181818;2.272727273;2.272727273
2018-03;National;PARIS LYON;LE CREUSOT MONTCEAU MONTCHANIN;78.0;208.0;0.0;None;15.0;15.07111111;0.699519231;None;34.0;13.97254902;3.371474359;None;10.0;3.371474359;10.0;0.0;33.33333333;4.761904762;33.33333333;23.80952381;4.761904762;0.0
2018-03;National;PARIS LYON;LYON PART DIEU;119.0;646.0;15.0;None;53.0;12.35974843;0.0;None;38.0;27.12850877;1.390676175;None;29.0;0.0;14.0;1.0;0.0;16.66666667;8.333333333;27.77777778;72.0439601026586;0.0
2018-03;National;MONTPELLIER;PARIS LYON;206.0;340.0;8.0;None;120.0;14.78277778;5.398694779;None;40.0;50.62458333;58.47323134889636;None;260.39253670473084;5.9687751;23.0;0.0;62.85714286;14.28571429;0.0;11.42857143;0.0;2.857142857
